track_pt,track_eta,track_phi,det_raw_id
1241.65,2.03723,2.25546,604017264 604017776 604021304 604025400 604029496 687885602 687901986 
518.686,0.800074,-1.47225,577372160 581599232 585793536 591036416 637568189 637570237 637572317 637633689 637637853 637637885 
506.029,-0.800267,1.6692,575733760 579895296 584089600 590643200 637567405 637569453 637632913 637637069 637641197 
814.914,-1.87285,-0.0284443,604049928 604050440 604054024 604058120 604062216 637632612 687882272 687898656 
814.864,1.87297,3.11323,604017304 604017816 604021328 604025424 604029520 637632998 687886882 687903266 
731.069,-1.30066,0.00702913,604050952 604054536 604058632 604062728 637566980 637567012 637599816 637599848 
763.336,1.30038,-3.13446,604018328 604021912 604026008 604030104 637567366 637567398 637600202 637600234 
204.465,-2.21396,-1.765,604050136 604050648 604054128 604058224 604062320 687888928 687905312 
255.744,2.21365,1.3765,604017224 604017736 604021288 604025384 604029480 687884322 687900706 
179.175,-1.43755,-2.77512,604051112 604054696 604058792 604062888 637575620 637608324 637608356 637641192 
180.973,1.43738,0.366299,604018200 604021784 604025880 604029976 637575238 637607942 637607974 637640810 
583.771,-0.998776,-2.04901,577011712 581206016 604051656 637567528 637568013 637570061 637600264 637633581 637635597 637635629 
544.519,0.998799,1.09274,575569920 579764224 604018744 637567146 637567261 637569309 637599882 637632829 637634845 637634877 
308.988,-1.13715,2.03767,575963136 604054632 604058728 637567304 637600040 637632776 637632808 637633037 637635085 
320.054,1.13714,-1.10397,577667072 604022008 604026104 637567690 637600426 637633162 637633194 637633821 637635869 
787.48,0.686771,-2.95887,576585728 580780032 585007104 589201408 637571933 637571965 637633305 637633337 637635353 637635385 
942.823,-0.686606,0.182687,574947328 579141632 583303168 587759616 637569069 637571149 637632529 637632561 637632749 637634577 
936.585,-0.445831,-0.981852,577568768 581763072 585957376 590151680 637568273 637568305 637570321 637570353 637601073 637633905 637637969 
828.965,0.446105,2.1597,576061440 580255744 584450048 588644352 637567513 637569561 637569593 637600313 637633145 637637209 
41.1661,-2.27985,-2.07339,604050120 604050632 604054120 604058216 604062312 
40.7605,2.27788,1.06865,604017208 604017720 604021280 604025376 604029472 
120.691,0.898893,0.145333,575045632 579239936 583434240 604018704 637567005 637567037 637569053 637601853 637636701 
123.031,-0.898716,-2.99632,576487424 580681728 584876032 637567757 637567789 637569805 637602605 637637453 
1575.75,-2.39086,2.38185,604050032 604050040 604050544 604050552 604054072 604054080 604058168 604058176 604062264 604062272 
1562.78,2.39104,-0.75993,604017408 604017416 604017920 604017928 604021376 604021384 604025472 604025480 604029568 604029576 637567682 637567714 687902530 
734.614,-1.94862,-2.41672,604050104 604050616 604054112 604058208 604062304 687887904 687904288 
687.055,1.94858,0.725019,604017192 604017704 604021272 604025368 604029464 687883298 687899682 
732.697,-0.458376,-2.40008,576782336 580976640 585170944 589365248 637567889 637569937 637637585 637637617 
663.477,0.45843,0.741533,575275008 579469312 583663616 588120064 637567129 637569177 637599929 637632889 637636825 
332.446,-1.91006,-0.270961,604050200 604050208 604050712 604050720 604054160 604058256 604062352 687886656 687890976 687891232 687907360 687907616 
337.446,1.91,2.87059,604017288 604017296 604017800 604017808 604021320 604025416 604029512 687886370 687886626 687902754 687903010 
551.979,-0.299819,-2.21085,577044480 581238784 585433088 589627392 637568049 637568081 637568113 637570065 637570097 
496.545,0.299443,0.930827,575504384 579731456 583925760 588120064 637567289 637567321 637569337 637571449 637632789 
892.958,0.0322535,-2.6282,576815104 581009408 585203712 589398016 637567893 637567957 637567989 637569941 637569973 637600693 
1029.28,-0.0316809,0.513477,575242240 579436544 583630848 587825152 637567125 637567189 637569173 637569205 637571317 637599925 
28.5747,-2.13178,1.71547,604050000 604050008 604050512 604050520 604054056 604054064 604058152 604058160 604062248 604062256 687884576 687884832 687900960 687901216 
28.1617,2.13162,-1.42548,604017384 604017896 604021368 604025464 604029560 637575746 637575778 687889442 687905826 
291.273,0.753097,-1.97607,577110016 581337088 585531392 589725696 637568061 637570109 637572189 637633561 637633661 637635609 
290.092,-0.753063,1.1655,575471616 579633152 583827456 588021760 588283904 637567277 637569325 637571405 637632785 637633005 637634833 637636973 
485.501,0.728082,-1.00296,577634304 581861376 586055680 590249984 637570365 637572445 637633817 637633849 637633917 637635865 
447.539,-0.727999,2.13865,575995904 580157440 584351744 588546048 637569581 637571661 637633041 637633133 637635089 
55.4832,-1.91753,1.81208,604050008 604050016 604050520 604050528 604054064 604058160 604062256 687884832 687885088 687901216 687901472 
53.4658,1.91778,-1.32973,604017384 604017896 604021368 604025464 604029560 637575746 637575778 687889442 687889698 687905826 687906082 
1023.12,0.025481,-2.71856,576815104 581009408 585203712 589398016 637567893 637567957 637567989 637569941 637569973 637600693 637633429 637635477 637635509 
857.313,-0.0252868,0.423086,575242240 579436544 583630848 587825152 637567125 637567189 637569173 637569205 637571317 637599925 
801.274,-1.20055,2.29238,575963136 604051056 604054640 604058736 604062832 637571332 637571400 637604168 637633037 637636904 
842.842,1.20048,-0.849111,604018432 604022016 604026112 604030208 637571718 637571786 637604554 637633821 637637290 
797.872,-1.76483,2.03333,604050016 604050024 604050528 604050536 604054072 604058168 604062824 637600100 637632836 637632868 687885088 687885344 687901472 687901728 
668.456,1.76462,-1.10832,604017392 604017400 604017904 604017912 604021368 604021376 604025464 604025472 637633222 637633254 637653574 687889698 687889954 687902530 687906082 687906338 
375.534,-2.29177,2.64851,604050048 604050560 604054080 604058176 604062272 
374.851,2.29188,-0.493571,604017424 604017936 604021384 604025480 604029576 
610.651,-1.63549,0.681533,604049960 604050472 604050984 604058664 604062760 637583460 637616196 637616228 637648900 687883296 687899680 
509.958,1.63579,-2.46014,604017336 604017848 604018360 604021344 604026040 604030136 637616582 637616614 637649286 687887906 687904290 
549.941,-1.6347,-0.483356,604050192 604050704 604051216 604054152 604058896 604062992 637612740 637612772 637645444 687890720 687907104 
509.273,1.6348,2.65851,604017280 604017792 604018304 604021312 604025984 604030080 637612358 637612390 637645062 687886114 687902498 
124.341,-0.638289,-1.65991,577306624 581500928 585662464 589856768 637568237 637633681 637633713 637635729 637635761 
126.631,0.638068,1.4816,575799296 579993600 584220672 588414976 637567453 637571581 637632921 637632953 637634969 637635001 
634.16,-2.03364,-2.14841,604050112 604050120 604050624 604050632 604054120 604058216 604062312 687888160 687888416 687904544 687904800 
746.069,2.03409,0.992851,604017200 604017208 604017712 604017720 604021280 604025376 604029472 687883554 687883810 687899938 687900194 
621.959,-1.05347,-2.3728,576749568 604054712 637616520 637616552 637620616 637633421 637633581 637635469 
656.885,1.0535,0.768798,575307776 604018728 604021800 637616138 637616170 637632669 637632829 637634717 
350.729,-0.530718,0.16559,574947328 579141632 583335936 587759616 637566993 637567213 637569041 637599793 637634609 637636689 
386.842,0.530399,-2.97609,576585728 580780032 584974336 589201408 637567769 637569817 637600569 637635385 637637465 
485.68,0.821049,-1.97062,577110016 581337088 585531392 589725696 637568061 637570077 637570109 637633561 637633661 637637725 
452.691,-0.820804,1.17116,575438848 579633152 583827456 637567277 637569293 637602093 637632785 637636941 637636973 
158.743,-0.211155,-1.36391,577339392 581533696 581795840 585695232 590938112 637568149 637570197 637572337 
160.905,0.211524,1.7776,575766528 579960832 584155136 637567381 637567413 637569429 637569461 637571541 
917.361,-1.14474,1.70915,575700992 604054616 604058712 637583560 637632909 637634957 637649032 637649064 
891.889,1.14487,-1.43248,577404928 604021992 604026088 637583946 637616682 637633693 637635741 637649418 637649450 
967.349,0.211863,-0.63716,577863680 582057984 586285056 590479360 637568405 637568437 637570453 637570485 637572601 
1049.09,-0.211333,2.50437,576290816 580485120 584679424 588840960 637567637 637567669 637567701 637567729 637569685 637569717 
320.997,-0.604718,-2.18574,577044480 581238784 585433088 589594624 637568017 637568109 637633553 637633585 637633617 637635601 637635633 
299.119,0.604557,0.9558,575537152 579731456 588152832 637571453 637632793 637632825 637632857 637634841 637634873 
899.334,0.61251,-0.932253,577634304 581828608 586055680 590249984 637568381 637633817 637633849 637635865 637635897 
812.751,-0.612232,2.20927,575995904 580190208 584384512 588546048 637567505 637567597 637633041 637633073 637635089 637635121 637637201 
593.935,-0.807736,-1.22282,581730304 585924608 637568301 637570349 637603117 637633869 
680.911,0.808034,1.91884,580288512 584482816 637567549 637569597 637633117 
863.025,-2.13979,-2.8631,604050080 604050088 604050592 604050600 604054096 604054104 604058192 604058200 604062288 604062296 687887136 687887392 687903520 687903776 
564.813,2.14011,0.278621,604017168 604017176 604017680 604017688 604021256 604021264 604025352 604025360 604029448 604029456 687882530 687882786 687898914 687899170 
354.39,-2.37406,1.42865,604049992 604050504 604054056 604058152 604062248 
341.429,2.37409,-1.71325,604017368 604017880 604021360 604025456 604029552 
967.561,-1.47827,2.08508,604051048 604054632 604058728 604062824 637567300 637600036 637632772 637632804 637632872 
895.819,1.4786,-1.05645,604018424 604022008 604026104 604030200 637567686 637600422 637633158 637633190 637633258 
328.577,-1.4913,-2.55668,604051120 604054704 604058800 604062896 637579716 637579748 637645188 637645220 637645288 
302.075,1.49134,0.584841,604018208 604021792 604025888 604029984 637579334 637644806 637644838 637644906 637649002 
59.1457,-1.33978,-2.07286,604051144 604054728 604058824 604062920 637567492 637567524 637600260 637600360 637633096 
59.1567,1.33952,1.06846,604018232 604021816 604025912 604030008 637567110 637567142 637599878 637599978 637632714 
752.853,-1.13862,0.662958,575176704 604054568 604058664 637583432 637616168 637632653 637634701 637648904 637648936 
702.554,1.13829,-2.47863,576880640 604021944 604026040 637583818 637616554 637633437 637635485 637649290 637649322 
463.716,-2.0559,1.46398,604049992 604050000 604050504 604050512 604054056 604058152 604062248 687884320 687884576 687900704 687900960 
665.316,2.056,-1.67745,604017368 604017376 604017880 604017888 604021360 604025456 604029552 687888930 687889186 687905314 687905570 
204.218,-1.89047,-0.823201,604050176 604050688 604054144 604058240 604062336 637637348 687886144 687890208 687890464 687906592 687906848 
185.589,1.89049,2.3186,604017264 604017272 604017776 604017784 604021304 604025400 604029496 637636966 687885602 687885858 687901986 687902242 
833.628,-0.83608,-2.15421,577011712 581206016 585400320 637568045 637570061 637602861 637633553 637633613 
725.105,0.836091,0.987463,575569920 579764224 583958528 637567293 637569309 637602109 637632793 637632861 
1657.23,-2.1292,2.14986,604050024 604050032 604050536 604050544 604054072 604058168 604062264 687885344 687885600 687901728 687901984 
756.398,2.1292,-0.991819,604017400 604017408 604017912 604017920 604021376 604025472 604029568 637567682 637567714 687889954 687890210 687902530 687906338 687906594 
536.77,-1.95928,1.31237,604049984 604049992 604050496 604050504 604054048 604054056 604058144 604058152 604062240 604062248 687884064 687884320 687900448 687900704 
750.395,1.95937,-1.82929,604017360 604017368 604017872 604017880 604021352 604021360 604025448 604025456 604029544 604029552 687888674 687888930 687905058 687905314 
444.152,-1.41213,1.51036,604051024 604054608 604058704 604062800 637612164 637612196 637644932 637645000 637645032 
443.287,1.41227,-1.63138,604018400 604021984 604026080 604030176 637579846 637612550 637612582 637645318 637645386 637645418 
602.317,0.890474,-0.514709,577929216 582123520 586317824 637568413 637568445 637570461 637603261 637634013 
701.867,-0.890478,2.62698,576225280 580419584 584613888 604051584 637567629 637567661 637569677 637602477 637633229 
544.349,-2.19072,1.14964,604049976 604049984 604050488 604050496 604054048 604058144 604062240 687883808 687884064 687900192 687900448 
779.094,2.19094,-1.99208,604017352 604017360 604017864 604017872 604021352 604025448 604029544 687888418 687888674 687904802 687905058 
532.199,0.445432,-2.01888,577110016 581304320 585498624 589692928 637568025 637568057 637570073 637570105 637600825 637633657 637637721 
573.259,-0.445559,1.1227,575471616 579665920 583860224 588054528 637567249 637567281 637569297 637569329 637571409 637636945 637636977 
243.221,-1.677,1.5029,604049992 604050000 604050504 604050512 604054056 604058704 604062800 637612260 637640836 637644996 687884320 687884576 687900704 687900960 
227.801,1.677,-1.63861,604017368 604017376 604017880 604017888 604021360 604026080 604030168 604030176 637608518 637608550 637612614 637612646 637641222 637641286 637645382 687888930 687889186 687905314 687905570 
832.612,-0.153909,-1.25985,577339392 581795840 585990144 590970880 637568149 637568309 637568341 637570357 637572341 
743.23,0.153689,1.88166,575766528 580222976 584417280 590708736 637567381 637567541 637567573 637569589 637579765 
286.895,-0.108652,-0.704256,582057984 586252288 590446592 637633973 637634005 637634037 637636021 
275.48,0.107968,2.4374,576028672 580485120 584679424 588611584 637567509 637571701 637633205 637633237 637635253 
22.7576,-1.90538,-2.13059,604050120 604050632 604054120 604058216 604062312 687888416 687904800 
